f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,Label
0.080095,0.911623,0.19069,-0.420522,0.129694,-0.298919,-0.387132,1.139473,2.881776,3.117919,2.99817,2.926827,2.661703,2.900214,3.191756,3.678386,0.666346,-0.30858,0.68484,0.453947,-0.041124,0.321944,0.497529,0.261174,0.45611,-0.148328,1.136774,-0.628178,0.500033,0.405044,0.529325,-0.078767,0.766139,0.191409,-0.293797,-0.252665,0.296117,-0.478435,1.050228,0.712015,1.06208,1.014641,0.081642,-0.151198,-0.964998,0.057195,1.034544,-0.132533,0.145536,-0.009557,0.408748,0.818738,-0.452645,-0.366499,0.908979,0.56988,0.123279,1.008187,-0.374263,0.659046,0.209293,0.512945,-0.834218,0.122683,probe
-0.100768,-0.053891,0.267908,-0.452611,0.491717,0.611025,-0.676584,-0.024376,-0.179737,-0.066193,-0.104596,0.20294,-0.028142,-0.227727,-0.043046,0.128696,-0.29593,-0.411558,0.498186,-0.160607,-0.034338,-0.099449,0.137022,0.443197,0.144983,-0.379591,-0.346031,-0.099741,-0.067058,-0.430488,0.204835,-0.27158,0.373325,0.455158,-0.062063,0.109743,-0.307987,0.155919,-0.124548,-0.271809,-0.072334,-0.116437,-0.08129,0.23742,-0.196327,0.433756,-0.331265,0.403858,-0.254128,-0.000253,-0.122549,-0.085932,0.200339,0.374957,0.297631,-0.101214,0.046064,-0.195519,-0.247888,-0.286575,-0.109393,0.062401,-0.477954,-0.011588,normal
0.56853,-0.133886,0.550615,1.576082,-0.016506,1.555261,0.460786,-0.097332,2.682045,4.10423,3.261845,2.785231,2.948443,3.233849,3.036076,3.195655,1.038125,-0.267587,0.530084,0.207196,0.01543,0.722478,-0.417642,-0.824895,0.34104,0.177819,-0.368781,-0.529749,1.108785,0.448357,0.248841,1.22786,0.699928,1.036175,-0.290979,-0.307827,0.517684,0.426525,0.802348,-0.493855,0.556619,0.685171,0.661277,0.056988,0.473377,-0.109046,0.108174,-0.229321,-0.1014,0.131567,0.019078,-0.101456,-0.344819,1.122493,0.014747,0.388485,-0.551537,0.850942,0.315222,0.040256,0.044187,0.631234,-1.088893,-0.130887,probe
-0.058456,1.041058,0.036557,0.482729,0.967908,0.603948,0.019061,-0.097062,1.20145,-0.108524,0.111029,0.527627,0.261505,0.618212,-0.300497,0.26532,3.61496,3.616483,3.052396,2.85023,3.406171,2.719392,3.887922,3.380834,0.046435,-0.114526,0.075125,-0.342869,0.582651,-0.001281,0.539852,0.601896,0.794699,0.473331,0.866355,0.98375,0.476197,0.503337,0.109137,-0.084431,0.936934,0.632585,0.669073,0.094181,1.090765,0.257124,-0.000828,0.101847,1.067036,-0.139971,0.021995,1.664329,0.783467,0.030125,-0.126651,-0.392714,0.403701,0.687609,1.043459,-0.492293,-0.236422,0.306202,1.614452,0.758656,r2l
1.211258,0.809388,0.870502,1.000398,0.753857,0.122555,-0.107272,1.292839,0.693607,0.635669,1.412061,0.121039,-0.535569,-0.2152,0.361097,0.652728,1.226239,0.979448,-0.552795,1.860312,0.415259,1.152512,0.845705,0.602406,0.493327,0.099435,0.020461,0.525193,-0.024687,1.341561,0.643627,1.541722,3.653973,3.584266,4.115891,3.733324,4.287888,4.497198,4.344618,4.463989,0.967914,0.352927,1.112945,0.91392,0.322022,0.379089,0.558685,1.100166,0.652618,0.597458,0.528382,0.440994,0.076236,0.957851,0.142165,0.630431,0.416016,0.944852,0.446098,0.147191,1.045189,0.228304,0.669606,1.17321,malware
1.613023,0.159806,-0.124351,1.099907,0.457215,0.607494,1.484178,-0.151341,0.392042,-0.076321,0.630833,0.231148,-0.047822,0.809525,0.484648,-0.083234,-0.055663,0.573514,-0.271848,0.582368,1.082801,0.780177,0.199504,0.603453,3.016791,3.641328,3.432918,3.112292,3.860673,2.690137,3.046384,3.100488,0.252837,1.064702,0.819417,0.52739,0.506174,0.474709,1.097321,-0.33706,0.827201,0.251313,0.706346,0.708499,0.80996,1.192641,-0.136966,0.93245,0.451265,0.272615,1.395193,0.79586,0.292258,0.910791,0.459274,0.285202,0.207261,0.617053,0.203758,0.549943,0.879157,0.52973,1.369425,0.485943,u2r
3.453221,2.081588,2.303041,2.956129,2.506136,2.086725,3.687984,2.319265,0.031684,0.025863,0.439639,0.328059,-0.25206,-0.026622,0.017885,0.457032,-0.405745,1.02815,-0.221633,0.116063,-0.401995,-0.464172,-0.273493,-0.316735,-0.066416,-0.320534,0.432999,-0.232343,-0.282217,-0.056836,0.566777,0.216694,0.07514,-0.52487,-0.394219,-0.455284,0.708083,0.358753,-0.267729,-0.133967,-0.251381,-0.278638,0.327135,-0.009391,1.056525,0.682662,0.709266,0.422111,-0.070197,0.389006,-0.036975,0.853624,0.301926,0.238062,0.177183,0.90312,-0.525188,0.94723,0.036231,-0.512767,-0.218494,-0.622863,0.414146,-0.347232,dos
0.09234,-0.123305,0.483845,0.003344,0.322757,0.065355,0.206602,0.06981,0.342196,0.013985,0.12403,0.091583,-0.072071,0.101246,0.558597,-0.067599,0.104866,0.314445,0.285063,0.002929,-0.595847,0.129176,-0.554869,0.367484,0.042368,0.249919,-0.225528,-0.388127,0.065189,-0.008401,-0.122885,0.021165,0.691859,0.208631,0.262375,0.210984,0.369866,-0.047518,-0.51369,-0.047147,0.202934,-0.24245,-0.044091,-0.172942,0.375507,0.187364,0.162885,0.1554,-0.009312,0.049389,-0.296296,-0.54661,0.03752,0.080998,0.302316,0.392834,0.3925,-0.249506,-0.088066,0.120084,0.632976,0.370025,0.279849,-0.096947,normal
1.08627,0.238343,0.609346,0.401088,1.136697,1.051922,1.270623,0.231625,0.966901,0.729083,-0.380109,0.928438,1.301404,1.426835,0.704093,1.093299,0.965418,0.377939,0.316501,0.698457,0.613908,0.759696,0.532019,0.815609,0.240123,1.405589,-0.098959,0.683533,0.628384,0.659045,0.340218,0.040023,0.828158,0.6278,0.893021,-0.022489,1.492459,0.684067,-0.648749,0.804951,3.907636,3.610053,4.674411,4.538372,4.273796,4.154656,4.347184,3.409936,0.806258,1.276917,1.188029,0.247234,0.803502,0.214743,0.790673,0.381513,0.328496,0.881151,0.393411,0.362392,0.878237,0.053326,0.575095,0.028333,phishing
0.677416,0.581628,0.192214,0.842759,0.931236,0.891028,0.745801,0.504761,1.501094,0.923403,0.41903,1.038204,1.003992,1.116901,0.825502,0.559818,0.223753,0.601366,0.09465,0.97536,0.117229,0.680045,1.168034,0.731063,0.813408,1.039565,1.070988,1.307058,1.093501,1.001018,-0.042653,0.948747,1.586356,1.131333,1.27634,0.536574,0.809013,1.094057,1.039362,1.195547,0.329555,0.483105,0.257792,0.956393,0.75572,0.752442,0.533705,0.460446,4.390832,4.888312,5.095331,5.096914,4.179209,3.85764,4.787665,4.963578,1.027924,0.829667,0.557908,1.112498,1.099071,0.967343,0.342096,0.392889,apt
1.08327,0.886612,0.238235,0.464053,0.635597,0.268613,0.253602,0.226509,1.624602,0.358009,0.960904,0.088769,1.245799,0.309645,0.50384,-0.344725,0.98247,1.079949,-0.054272,1.008662,-0.121779,0.76443,0.350414,1.081314,3.692136,3.999161,4.136991,3.449036,3.566994,3.079968,3.444989,4.447183,0.820102,0.00993,1.214149,0.655051,0.853691,0.700738,0.668891,-0.418971,0.978132,-0.534451,0.937195,0.524805,0.855959,0.55128,0.949688,0.487267,0.606417,0.662142,1.325389,0.750124,-0.112584,0.226209,0.749102,1.046886,0.155021,1.487945,0.559022,0.669255,-0.084333,0.981964,0.279397,0.144353,u2r
-0.002199,0.1283,-0.104712,0.557433,-0.391983,0.315234,0.341977,-0.21304,0.557318,0.248873,0.242785,0.007006,-0.054307,-0.052352,0.097633,0.350297,0.045329,-0.227861,0.206107,0.230288,0.163665,0.186375,-0.067732,-0.232247,-0.217048,-0.408866,0.059237,-0.020862,-0.109997,-0.738905,-0.311829,0.28021,-0.166157,0.090148,-0.347671,0.359676,-0.036007,0.07251,0.581445,0.37911,-0.076641,-0.148305,-0.081386,0.127475,-0.026306,-0.098811,0.366795,-0.028552,0.574897,0.022686,0.44633,0.08933,0.24074,-0.181153,-0.21344,0.114926,0.247138,0.010064,-0.321598,-0.340065,-0.356784,-0.441906,0.027371,0.281261,normal
1.019189,0.885729,-0.107185,-0.081668,0.57076,1.156803,1.244992,1.063327,0.6522,1.379206,0.394877,0.56654,0.08058,0.564599,0.332225,1.412042,1.32345,0.748476,0.930126,0.448108,-0.421493,0.376891,1.056583,0.917171,0.543568,1.052776,0.508128,0.206275,1.052816,0.44468,1.181975,-0.17895,0.463705,0.988729,0.942239,0.620486,0.849295,0.783072,0.049934,0.55637,4.222326,4.347798,4.090695,3.871618,3.519476,4.458751,4.409281,4.564255,0.234733,0.774905,0.40848,0.740902,2.027998,1.126641,0.379963,0.606317,0.557063,0.775759,0.034224,0.865666,-0.232926,-0.032717,1.620754,0.557658,phishing
0.873641,0.581939,0.968667,0.511368,0.575412,0.521691,0.79887,1.161097,1.208634,1.473389,0.249365,0.372064,0.426616,0.838496,0.355289,0.529922,1.148006,1.321536,1.151859,0.984234,0.541825,0.84957,1.353316,1.1377,1.238091,1.267794,0.692414,1.125183,0.669106,1.107825,1.392024,1.539222,1.107616,1.01726,1.464485,0.450944,1.490626,0.898819,0.902106,0.637091,0.312056,1.502211,1.021804,0.673871,0.997502,0.6885,0.072842,0.75986,3.756867,4.497028,5.103655,4.101396,4.745916,4.102041,4.38081,3.994918,1.118696,1.445914,0.926601,1.080992,1.080152,0.728137,1.428323,0.607044,apt
0.115628,0.39682,0.487189,-0.111252,0.423424,0.539485,-0.21294,0.456679,0.037538,0.415762,0.685386,0.280683,0.771037,0.715866,0.768524,0.541399,3.805345,3.483293,2.559733,2.953568,3.214934,3.27075,3.470982,2.946872,1.263919,0.313894,0.35654,0.058163,-0.09152,0.303164,0.372398,0.320893,1.10482,0.303161,0.321332,0.726883,0.28302,0.602703,-0.21557,-0.212015,0.414926,0.255772,-0.004061,0.414833,0.454095,0.040546,0.126542,0.457477,-0.099485,0.088185,0.600271,0.349274,0.145259,-0.046381,-0.095945,0.30071,1.271616,0.614604,-0.239789,0.678247,0.018501,0.357814,0.095013,1.27024,r2l
0.229676,0.404495,0.967244,0.399059,0.444729,0.528971,0.923889,0.188148,-0.271395,-0.357546,0.658888,0.460443,0.244646,0.096257,0.441375,0.454375,3.525923,2.8111,2.516062,2.898913,2.701992,2.678683,4.016381,2.289849,0.571367,0.768149,0.804359,0.484754,0.953959,1.16253,0.223996,0.561362,0.934107,-0.027882,0.249791,0.07838,0.56744,-0.494145,1.006482,0.600208,0.625474,-0.703491,-0.108063,1.030711,0.280167,-0.415829,0.45973,0.665621,0.599172,0.292318,0.871004,0.044095,0.60304,0.420758,0.300111,0.189451,0.205383,0.374514,0.228276,0.689881,0.118807,1.065731,0.098699,0.774036,r2l
0.802836,0.459402,1.211618,1.360252,0.481041,0.194083,0.114636,0.902235,0.984527,0.904127,0.942821,0.464232,-0.175568,0.496221,1.464239,0.839159,0.911042,1.127134,0.341962,0.820565,0.950492,0.300367,0.883737,1.302914,0.539684,-0.055064,0.797667,0.424554,0.801488,0.341033,0.747437,1.272251,0.70749,-0.022118,0.889077,0.728958,0.815952,1.157938,0.483719,0.590381,3.656759,4.207012,4.195212,4.003123,4.456188,3.653488,4.177128,4.3905,0.476075,0.10191,-0.042912,0.789892,1.482312,0.445626,0.923095,-0.3714,0.887973,0.230218,0.543005,0.75549,-0.027353,2.135539,0.447609,0.993153,phishing
-0.060822,-0.49968,-0.665253,-0.059558,0.170023,0.007797,-0.067477,0.495555,3.248272,3.129817,3.40742,2.744662,2.547448,2.80495,2.773914,2.11692,-0.005506,0.737183,0.600384,0.476333,0.299228,0.892004,-0.237076,-0.194172,0.745933,0.252422,-0.06203,0.488366,0.04269,-0.136886,-0.149408,0.384697,0.332617,0.922536,0.10946,0.101783,0.887835,0.683541,0.305204,-0.462456,-0.125335,-0.234343,0.256403,0.011246,0.961307,-0.467147,-0.282603,0.350083,0.474646,-0.924211,-0.540935,0.121378,0.85022,1.089492,0.053476,0.163209,-0.13659,0.524943,0.927838,0.805209,0.22695,-0.137339,0.243689,0.861354,probe
2.821457,2.93971,2.982213,2.349848,2.331012,3.091717,2.486795,1.532433,0.41194,-0.346318,0.330211,0.74677,0.127543,0.568095,0.189209,0.834343,-0.357948,0.116303,0.422923,0.034315,0.638499,-0.074418,1.051217,1.074989,0.246932,0.368671,0.656252,-0.414239,-0.4704,0.685389,0.243295,0.018073,0.125005,-0.953719,0.034247,-0.218871,0.533132,0.567764,0.379506,0.297956,-0.553806,0.385789,0.403229,0.680337,1.073194,-0.641652,-0.054815,-0.21402,0.197628,0.126031,0.014663,0.582422,-0.375636,-0.348505,-0.340901,-0.042147,-0.432866,0.098143,0.045529,-0.233932,0.513195,0.093225,0.598191,0.032228,dos
2.61499,3.42188,2.752628,2.85036,1.811433,2.967156,2.812015,2.470788,0.201023,0.196555,-0.35677,0.269334,0.658711,0.017426,-0.270417,0.040089,0.504576,-0.431843,0.380351,-0.185107,0.228928,-0.133949,-0.135158,0.805393,-0.514089,0.338415,0.899096,0.428485,-0.478994,-0.456711,-0.218231,0.191059,0.221674,-0.452263,-0.272741,-0.245167,0.038664,1.013113,-0.299934,-0.319631,-0.389913,0.405995,0.101396,-0.283302,-0.043258,-0.23618,0.253151,1.327969,0.367889,0.078155,-0.179239,-0.48453,0.45016,0.425709,-0.089745,0.666,0.129498,0.468642,0.253289,0.040289,-0.309698,0.054509,0.498923,-0.108661,dos
2.523801,2.892025,2.421446,3.198942,3.063952,3.264737,2.261984,2.005236,0.118116,1.42446,0.689794,-0.129501,0.31103,0.447414,-0.495775,0.736332,0.044659,0.079194,0.130703,0.635043,-0.219832,-0.648137,0.26533,-0.799646,-0.015497,0.654093,0.380592,0.58906,0.399158,1.204651,-0.144708,0.299159,-0.077154,0.550561,0.092291,0.89348,-0.118867,0.753207,0.386913,0.105393,0.364099,0.237569,0.28018,0.026908,-0.195715,-0.030782,-0.637415,0.498877,-0.435824,0.022059,0.41162,0.497729,-0.678593,0.078668,0.326885,0.143407,0.724834,-0.249813,-0.802069,0.484647,-0.121689,-0.671343,0.048669,0.673751,dos
-0.141618,0.170852,1.000916,0.392266,1.775401,1.033382,0.803332,1.279679,0.947725,0.682904,-0.036375,0.899402,1.228521,0.333208,-0.221711,0.118821,1.391565,0.63609,1.256896,0.60857,0.376565,1.560568,0.432772,0.487919,0.807272,0.469455,0.950177,0.800671,0.818487,0.32251,-0.14808,0.225515,3.515199,3.981684,3.483213,3.190615,3.334032,4.024427,4.159338,3.622012,0.419968,0.876289,0.674469,1.133732,0.529053,0.225853,1.088885,0.459917,0.245062,1.001767,1.252161,0.682461,0.148072,1.290652,0.769524,0.698882,0.418213,1.108422,0.10119,0.058323,1.452528,0.211909,1.031857,1.220296,malware
-0.138006,-0.038783,0.338268,0.366551,-0.204198,-0.010608,0.022539,-0.24656,-0.013921,0.001331,0.285052,0.301856,-0.082302,-0.053488,0.166073,-0.146297,0.14716,-0.021977,-0.24235,-0.239209,0.361765,-0.039105,0.410089,-0.128409,0.072801,0.598169,-0.264347,-0.474454,0.321648,-0.206702,-0.005177,-0.14648,0.067041,-0.237634,-0.044985,0.112454,-0.252077,-0.175021,-0.086846,-0.357204,-0.10564,0.029699,-0.099887,-0.067844,-0.004975,-0.163936,0.172766,0.358995,-0.116095,0.1213,-0.059904,0.091372,0.391445,0.127165,-0.443354,0.113499,0.308216,-0.055399,0.248909,-0.172529,-0.371385,0.035292,-0.439119,-0.059943,normal
0.565069,0.31161,0.162217,1.097097,0.421147,0.17877,0.135697,0.632579,0.851965,1.05184,0.404555,0.377521,0.538929,0.555206,0.132574,1.138085,0.49,0.720633,0.671005,0.66177,0.028156,0.47712,1.506335,1.194226,3.650653,3.414911,2.581999,3.356199,3.544711,3.437208,3.468543,3.860094,0.02984,0.602693,0.430384,0.082963,1.233347,0.816514,0.12612,0.712763,-0.145258,0.181434,1.077406,0.638182,0.602039,0.924136,0.755075,0.360277,0.901382,-0.28003,0.179636,0.436372,0.726478,0.33375,-0.322827,-0.386015,0.449358,0.265001,0.07051,-0.004772,0.540199,1.066018,0.540237,1.072021,u2r
-0.164351,0.471965,1.291976,1.542734,-0.248423,0.162958,0.244802,1.494774,0.449253,0.963599,0.614868,-0.059646,-0.356911,0.204109,1.522593,0.595926,0.954468,-0.158209,0.33365,0.83048,-0.011025,0.451215,0.084105,0.851895,3.759332,3.887523,3.971984,3.477546,4.031454,3.314568,3.861574,2.693071,0.14414,1.522111,0.754945,0.755106,0.109247,-0.012395,0.361038,0.449792,1.34151,0.938523,0.529018,0.509571,0.821163,-0.113458,-0.384607,0.814525,0.512406,-0.110452,-0.462696,0.88224,0.2453,0.660117,0.361308,0.464592,0.213487,0.44557,0.739683,0.355922,0.330229,0.753392,0.783381,-0.031871,u2r
0.404219,0.032757,-0.250586,-0.027432,-0.008903,-0.341185,-0.063958,-0.185548,0.231089,0.008653,-0.070699,-0.026545,0.055781,0.154204,-0.249928,-0.260397,0.27617,-0.103084,-0.354211,0.110953,0.115842,-0.382679,0.05737,0.183896,0.093597,0.157995,-0.351067,0.08276,-0.075655,-0.120698,0.217639,0.369819,0.448593,0.328702,-0.027434,0.08818,0.191706,0.030294,0.032691,0.205938,-0.014821,-0.182322,-0.103618,0.158478,0.000748,0.085052,0.16752,-0.09371,0.189062,0.094711,-0.308703,0.360576,-0.125186,-0.413774,-0.261261,-0.255261,0.013043,-0.068463,-0.084208,0.154925,0.084969,0.079012,0.102457,0.154034,normal
2.776129,2.355776,2.563797,3.637844,3.06897,3.241805,2.301286,2.460027,-0.18664,0.202977,0.041699,-0.100272,-0.043831,-0.237316,0.039072,0.620947,-0.560913,0.275916,0.741042,0.037566,-0.117994,0.535904,-0.3229,0.109789,-0.34793,-0.721545,0.051607,-0.448528,0.114748,0.621763,0.954415,0.162088,0.578647,0.299533,-0.052401,-0.746149,0.851922,-0.352096,0.742247,0.361563,-0.319206,0.260399,1.07981,0.811044,-0.110721,-0.200391,0.165094,0.045519,0.659882,0.452815,-0.641509,0.326404,0.039409,0.136699,0.232024,0.659428,0.560007,-0.217384,0.093625,-0.081835,-0.636831,0.070783,0.950139,-0.65042,dos
1.143569,1.243442,0.678011,1.609743,0.9463,0.76127,0.307709,0.074789,0.609618,1.005938,1.890112,0.870403,1.106516,0.467737,0.933894,0.875091,0.414537,1.442182,0.779676,1.337413,0.844341,0.690871,0.488425,0.682338,1.499114,0.435598,1.139845,0.699968,1.105272,0.933093,0.240019,0.91456,1.814581,0.978365,1.257178,0.973753,1.194702,0.516887,0.785356,1.236034,0.682426,1.322473,0.388406,0.866464,0.723508,2.027224,0.664597,1.029099,3.49387,3.864478,4.527591,4.271249,4.279908,4.24376,4.306738,3.619827,0.800953,0.741312,1.319915,1.215816,-0.43293,0.509412,1.650945,1.247663,apt
0.612679,0.184708,0.62017,1.414638,0.034799,-0.022017,0.090959,0.33008,0.24537,0.011703,0.457652,1.182513,0.412582,0.436602,0.634324,0.771449,1.097953,0.588019,0.478805,0.03381,0.812983,0.099968,0.086025,0.56691,4.273686,3.906906,3.56311,3.138285,4.264951,3.554539,3.449407,3.829825,0.278377,0.141148,0.184308,0.183107,-0.027315,-0.077515,0.917413,0.780979,0.109741,0.879781,0.619191,0.334293,-0.071624,0.633651,1.319421,0.486557,0.929394,0.384727,0.894826,0.412405,-0.602398,0.155219,0.539517,0.967181,0.410925,0.493417,0.215729,1.182417,1.15531,0.17569,-0.202385,-0.333239,u2r
0.076395,0.22345,0.188096,0.285203,-0.00048,0.075867,0.127878,0.035414,-0.099299,-0.083111,-0.20439,0.105404,-0.023504,-0.165793,-0.165561,-0.3026,0.24471,0.019654,-0.2157,0.202137,-0.140112,-0.351625,0.255306,-0.134274,-0.102225,0.010295,0.285647,0.005009,-0.299779,0.135969,-0.121247,0.471981,-0.00028,-0.558759,0.089341,0.486149,0.39398,0.457739,-0.25494,0.228038,-0.180499,0.056072,-0.318238,-0.161114,-0.169062,0.224639,0.20018,0.069205,-0.337605,-0.07791,-0.186529,0.217419,0.294546,0.264096,-0.188805,-0.684883,-0.44174,0.355407,-0.100314,-0.187681,0.410665,0.31629,0.006112,-0.073351,normal
2.765893,2.53429,2.818131,3.07058,2.614921,3.175892,2.197984,3.297087,0.115971,0.098394,-0.191856,-0.432533,-0.630002,-0.22325,0.384453,-0.312575,-0.576802,-0.289079,-0.053175,-0.035476,0.061998,0.584673,0.682164,1.022458,-0.611208,-0.265148,0.434318,-0.084314,0.507354,0.213201,0.830642,0.589222,0.597457,-0.065342,0.076143,-0.017364,-0.557651,0.782296,0.455424,-0.035262,0.707067,-0.163665,-0.707161,0.573316,-0.455352,0.031901,0.212755,0.293459,0.50178,0.381383,0.367452,-0.235838,0.25241,-0.557497,0.822962,-0.511154,-0.035898,-0.473493,-0.208575,0.126043,-0.117941,0.634911,0.222105,-0.088309,dos
0.077219,1.278578,0.309063,-0.01649,0.365258,0.562714,0.389257,0.285677,1.174759,0.328215,-0.296006,0.562301,1.640426,0.241183,0.315158,0.538345,1.414897,0.558214,0.259501,0.883384,0.849892,0.938993,0.241957,0.465982,1.226551,0.904056,1.083902,0.695652,1.19537,0.851918,0.484408,1.055459,0.326223,1.414598,1.173657,0.588282,0.636763,0.779563,0.642212,1.31355,3.877556,3.443858,4.003607,4.458644,4.576602,4.171215,3.83477,4.100161,0.425178,-0.317373,0.336578,0.949677,0.598202,0.581153,1.218075,0.28621,0.330204,0.868923,0.39967,0.397427,1.417156,0.237581,0.390375,0.917501,phishing
0.464984,0.240687,-0.204217,0.823824,0.743099,-0.5298,0.461895,0.511575,0.215221,1.303769,1.254935,0.190121,0.259731,0.206878,0.0849,-0.054342,3.538086,4.192649,4.007537,3.66513,2.2268,2.470953,3.788873,4.038718,0.609181,0.222489,0.968535,0.699117,0.87185,-0.475456,0.514503,1.158557,0.597352,0.78671,0.376368,0.407734,0.991137,0.058595,0.014562,0.144804,0.370551,-0.36454,0.688977,0.286089,0.74416,-0.593581,0.745885,0.961603,0.557347,0.373509,0.749341,0.932143,0.595317,0.628939,1.105624,0.702521,-0.000117,0.929989,0.304325,0.374977,0.408096,0.795991,1.146984,0.37099,r2l
0.793448,0.434638,0.394542,0.031965,0.127318,0.458903,0.339689,0.892388,0.155435,0.182671,-0.389129,0.649588,0.608948,0.799687,0.825046,0.715026,3.684002,3.584531,3.653842,2.481117,2.815094,2.741563,3.881578,2.957668,0.079712,0.362996,-0.199656,0.531245,-0.598676,-0.16987,0.449467,-0.198736,0.944601,0.380826,0.869432,0.521062,0.354632,-0.088453,0.778116,0.558565,1.298092,0.73278,0.181169,0.49024,0.549962,0.883331,0.954841,0.287111,-0.186984,-0.474227,-0.152797,0.093701,1.036951,1.043777,0.792072,0.913679,0.041673,-0.321892,-0.092938,-0.555668,-0.14128,0.132324,0.435017,0.420956,r2l
-0.226608,0.114975,-0.017792,-0.47144,0.093777,-0.463106,-0.236314,0.33792,0.45622,-0.303914,-0.082348,0.010656,0.445307,-0.123217,-0.119221,0.387181,-0.093697,0.18055,-0.369286,-0.042808,-0.414899,-0.263858,0.2098,-0.012476,-0.079776,-0.187187,-0.055164,0.075278,0.245729,-0.656287,-0.20794,0.039774,-0.024716,0.100844,0.066885,-0.076217,-0.131713,-0.061375,0.287186,-0.183002,-0.015702,0.045836,0.390088,-0.075077,0.239702,0.307995,-0.015939,-0.05268,-0.082263,-0.063956,0.21356,0.057752,0.058822,-0.281306,-0.241873,0.535862,-0.044456,-0.193693,0.357775,0.070452,0.144539,-0.034512,-0.079668,-0.042397,normal
1.156012,0.04617,0.741207,0.734547,0.882483,0.715016,0.601221,0.792869,0.97561,1.408405,0.103866,-0.227572,-0.096102,-0.215974,0.060143,0.003024,0.412635,0.984805,0.881918,0.319996,0.358863,1.504849,0.867653,0.677718,0.654676,0.469839,1.501412,0.514569,0.667183,-0.141968,0.313635,0.352177,4.068832,3.501151,3.87174,3.57714,3.354711,3.336418,3.771971,3.896378,0.512824,0.225212,0.53801,0.45478,0.13116,0.637388,1.414647,0.532688,-0.057486,1.260845,1.165705,1.244637,0.581002,0.2474,0.198138,1.113551,1.322646,0.185832,-0.534048,0.591996,0.193084,0.28173,0.492801,0.784443,malware
0.09986,-0.65125,0.636079,1.226721,0.456193,0.483594,0.157833,0.761005,3.022328,3.160249,2.335653,2.801796,3.205309,3.448245,3.460723,2.329369,-0.425001,0.502862,-0.096064,0.642567,-0.493576,0.195716,0.224593,0.45621,-0.224022,-0.645044,0.317073,0.476894,0.693355,0.078652,0.589057,0.458598,0.835082,0.215075,-0.538455,0.209553,0.279803,0.473187,-0.449707,0.09958,0.630647,0.193162,0.10242,1.097847,-0.241502,0.79492,0.699562,0.138675,0.225199,0.223594,0.321876,-0.027544,0.047333,0.080149,0.094516,0.10016,-0.768371,0.283942,0.002639,-0.600065,0.082477,0.068569,0.81386,-0.002653,probe
0.722049,-0.235995,0.089118,0.942309,0.999079,1.024208,0.836746,0.300644,0.377381,-0.109113,0.896078,1.697556,0.798646,0.497896,0.851528,0.778946,0.058665,0.954373,0.791127,0.763241,1.734732,0.794427,1.660166,0.467791,0.160453,0.475573,1.367975,0.498642,0.198262,0.993124,0.667432,1.098507,0.537776,0.424508,1.586723,0.465305,0.464037,1.047754,-0.413976,1.169755,1.644812,1.229362,0.371509,0.514519,0.868954,1.004321,1.566286,1.546005,4.293141,4.150917,4.038271,4.680014,4.875957,4.420724,4.389452,5.340879,1.145997,-0.083805,0.824577,0.930661,0.718752,1.40779,0.6916,0.396898,apt
3.150612,3.035221,3.172277,3.482983,3.36897,3.816162,3.317804,2.468749,0.50129,0.439696,0.984133,-0.315221,0.371078,-0.186482,0.350645,0.023364,0.335761,-0.514652,0.476952,0.212727,0.188487,0.997603,-0.052118,0.274019,0.165122,0.209118,1.119812,0.148713,-0.135276,0.961906,-0.01846,-0.60233,-0.21338,-0.440964,-0.689984,-0.043357,0.088403,0.651238,0.403231,0.382725,-0.281945,0.51822,0.746055,0.297557,0.310133,-0.449112,0.594496,0.921374,0.265329,-0.147461,0.047102,-0.069189,-0.042202,0.411592,0.245759,0.571771,0.286906,-0.26884,-0.105311,-0.133278,0.036088,0.927621,0.999705,0.496471,dos
-0.456283,0.924805,0.340904,0.846948,0.190789,-0.59532,1.426815,0.29899,2.589906,3.555593,3.956136,2.948903,2.995341,3.147121,2.540063,2.7292,1.041867,0.180507,-0.136901,0.036581,0.722771,-0.649154,0.354592,1.347998,1.153978,0.497941,0.832399,0.828072,0.183367,0.656157,1.044862,-0.328693,0.499493,0.402664,0.286424,0.246585,0.344251,0.382007,0.743377,0.454432,0.159956,-0.137965,0.027401,0.357525,-0.077732,0.665645,0.433525,0.754587,-0.047469,-0.13398,0.751226,0.298479,0.148867,0.554397,0.537652,-0.325094,0.86309,0.055317,1.005008,-0.360097,0.382829,0.15647,-0.648856,0.536194,probe
